id,timestamp,rpm,motor_power,torque,outlet_pressure_bar,air_flow,noise_db,outlet_temp,wpump_outlet_press,water_inlet_temp,water_outlet_temp,wpump_power,water_flow,oilpump_power,oil_tank_temp,gaccx,gaccy,gaccz,haccx,haccy,haccz,bearings,wpump,radiator,exvalve,acmotor,kw_consumption,load_pct,compressor_size_kw,condition_label,failure_next_24h
227,2020-01-01T07:07:46,1480.78,92685.26,591.876,7.371,18085.8,74.39,88.26,3.35,27.7,41.7,3075.12,97.61,1442.0,78.41,0.5521,0.5122,5.1547,1.2922,1.2857,7.3542,Ok,Ok,Clean,Clean,Stable,92.685,79.87,110,Normal,0
228,2020-01-01T07:09:40,1484.46,57345.98,368.914,6.958,10331.91,71.64,78.81,3.162,27.72,35.32,3103.89,102.99,1351.16,69.85,0.4322,0.3968,3.8487,1.0528,1.0786,5.6344,Ok,Ok,Clean,Clean,Stable,57.346,39.87,110,Normal,0
229,2020-01-01T07:11:34,1493.71,93520.11,615.668,7.202,19000.02,74.2,89.57,3.333,27.33,38.79,3311.08,96.31,1497.66,77.07,0.5995,0.4602,4.8846,1.1924,1.344,7.8423,Ok,Ok,Clean,Clean,Stable,93.52,82.79,110,Normal,0
230,2020-01-01T07:13:27,1496.48,100489.93,648.828,7.219,19942.49,75.98,90.42,3.06,27.58,41.81,3404.86,92.64,1510.33,79.5,0.584,0.5358,5.353,1.4205,1.2809,7.854,Ok,Ok,Clean,Clean,Stable,100.49,88.39,110,Normal,0
231,2020-01-01T07:15:21,1490.26,86072.67,543.313,7.125,17507.43,73.62,89.2,3.055,29.16,42.8,3162.57,96.9,1389.19,76.85,0.5523,0.4138,4.8976,1.2781,1.2169,6.6845,Ok,Ok,Clean,Clean,Stable,86.073,72.78,110,Normal,0
232,2020-01-01T07:17:14,1496.48,94595.43,592.122,7.373,18734.0,73.98,91.62,3.122,27.9,42.14,3313.72,94.19,1521.35,78.04,0.526,0.4745,5.2633,1.3112,1.1646,7.2811,Ok,Ok,Clean,Clean,Stable,94.595,80.53,110,Normal,0
233,2020-01-01T07:19:08,1488.06,95920.98,627.001,7.269,18682.72,74.49,89.87,3.465,28.59,41.08,3189.11,96.34,1457.37,78.94,0.5835,0.4647,5.3422,1.3739,1.3538,7.4893,Ok,Ok,Clean,Clean,Stable,95.921,82.15,110,Normal,0
234,2020-01-01T07:21:01,1491.67,94026.66,592.581,7.44,18245.21,72.41,89.75,3.258,27.02,39.47,3406.96,99.54,1414.39,76.71,0.591,0.4485,4.9442,1.3705,1.3498,7.5197,Ok,Ok,Clean,Clean,Stable,94.027,79.51,110,Normal,0
235,2020-01-01T07:22:55,1490.06,50427.11,320.051,6.905,8515.84,71.92,76.23,3.222,27.52,37.44,2869.98,107.08,1385.45,68.27,0.458,0.4124,3.4841,1.0233,0.9768,5.0122,Ok,Ok,Clean,Clean,Stable,50.427,31.88,110,Normal,0
236,2020-01-01T07:24:48,1489.5,89236.4,567.953,7.195,17853.61,73.27,88.9,3.221,28.87,41.24,3237.94,93.38,1348.01,76.49,0.5638,0.4948,4.9344,1.3594,1.3961,7.3603,Ok,Ok,Clean,Clean,Stable,89.236,77.14,110,Normal,0
237,2020-01-01T07:26:42,1489.58,93540.69,596.715,7.269,18271.41,74.85,91.3,3.054,28.96,41.55,3381.64,98.77,1440.24,77.28,0.5364,0.5047,5.0097,1.3189,1.3086,7.6559,Ok,Ok,Clean,Clean,Stable,93.541,80.71,110,Normal,0
238,2020-01-01T07:28:36,1477.95,91695.68,592.902,7.145,17999.32,75.21,87.99,3.317,28.48,40.89,3361.86,96.37,1463.74,78.19,0.5956,0.5463,5.0869,1.4552,1.1108,7.6881,Ok,Ok,Clean,Clean,Stable,91.696,79.44,110,Normal,0
239,2020-01-01T07:30:29,1491.13,46018.22,292.865,6.912,7359.73,69.85,79.53,3.134,28.09,34.42,2941.35,102.52,1394.97,67.27,0.391,0.3704,3.1969,0.9848,0.8732,4.9765,Ok,Ok,Clean,Clean,Stable,46.018,26.48,110,Normal,0
240,2020-01-01T07:32:23,1494.72,100362.9,644.436,7.257,18995.34,72.21,91.8,3.467,29.02,39.95,3244.19,94.86,1517.35,79.44,0.6101,0.4639,5.3847,1.2366,1.2637,7.7408,Ok,Ok,Clean,Clean,Stable,100.363,84.7,110,Normal,0
241,2020-01-01T07:34:16,1496.38,93140.19,596.926,7.151,18164.51,75.46,88.39,3.256,28.61,41.78,3242.04,94.35,1446.29,76.3,0.5874,0.5275,5.0167,1.2876,1.2994,7.5706,Ok,Ok,Clean,Clean,Stable,93.14,80.73,110,Normal,0
242,2020-01-01T07:36:10,1493.08,95747.28,616.539,7.402,19413.74,72.07,90.19,3.509,27.31,39.54,3259.59,94.42,1413.15,78.2,0.5318,0.5146,5.2839,1.3635,1.298,7.5649,Ok,Ok,Clean,Clean,Stable,95.747,84.43,110,Normal,0
243,2020-01-01T07:38:03,1488.26,52975.51,342.534,6.891,9311.21,70.93,79.05,3.114,29.42,38.94,2850.88,100.93,1375.35,69.78,0.4223,0.3697,3.4311,0.9851,0.9855,4.7472,Ok,Ok,Clean,Clean,Stable,52.976,32.66,110,Normal,0
244,2020-01-01T07:39:57,1492.7,91095.87,592.306,7.164,17594.39,72.49,86.66,2.889,28.0,38.39,3094.91,93.24,1443.04,75.87,0.5562,0.4307,5.1228,1.1655,1.3449,7.3307,Ok,Ok,Clean,Clean,Stable,91.096,76.64,110,Normal,0
245,2020-01-01T07:41:51,1482.5,91759.14,590.925,7.308,17897.82,73.08,92.48,2.933,29.16,41.6,3281.14,91.27,1391.33,78.64,0.5197,0.4713,5.3396,1.3503,1.2912,7.6273,Ok,Ok,Clean,Clean,Stable,91.759,80.26,110,Normal,0
246,2020-01-01T07:43:44,1495.69,94129.95,602.826,7.304,18851.29,72.94,93.27,3.834,28.88,42.67,3492.07,91.94,1416.06,76.79,0.5565,0.5105,5.3198,1.2842,1.3474,7.6619,Ok,Ok,Clean,Clean,Stable,94.13,81.72,110,Normal,0
247,2020-01-01T07:45:38,1489.43,93879.77,604.909,7.188,18230.67,72.33,89.41,3.282,29.66,43.67,3283.68,92.26,1439.48,77.33,0.5364,0.4532,5.0301,1.2723,1.3069,7.7442,Ok,Ok,Clean,Clean,Stable,93.88,78.7,110,Normal,0
248,2020-01-01T07:47:31,1491.2,93783.53,602.994,7.147,18256.38,72.53,87.54,3.48,27.61,42.02,3324.49,94.2,1378.53,78.06,0.5818,0.4756,5.0588,1.3785,1.2453,7.3434,Ok,Ok,Clean,Clean,Stable,93.784,80.44,110,Normal,0
249,2020-01-01T07:49:25,1491.32,97980.65,620.091,7.17,18786.93,71.92,91.52,3.018,28.05,40.48,3228.87,93.61,1408.51,79.73,0.6543,0.5223,5.1428,1.318,1.2373,7.6503,Ok,Ok,Clean,Clean,Stable,97.981,84.59,110,Normal,0
250,2020-01-01T07:51:18,1485.41,91985.3,597.77,7.157,18113.11,71.59,90.19,3.24,28.29,41.51,3118.32,99.74,1465.22,78.79,0.5611,0.5468,5.1637,1.3115,1.1695,7.392,Ok,Ok,Clean,Clean,Stable,91.985,79.68,110,Normal,0
251,2020-01-01T07:53:12,1485.47,90562.37,597.427,7.223,18143.6,75.61,90.0,3.146,27.63,39.01,3098.58,95.56,1522.53,77.79,0.5663,0.4997,4.9383,1.3129,1.3284,7.4078,Ok,Ok,Clean,Clean,Stable,90.562,77.23,110,Normal,0
252,2020-01-01T07:55:06,1486.37,97226.6,649.843,7.366,19326.16,73.66,93.2,3.52,28.52,41.23,3232.77,95.24,1375.14,78.27,0.5527,0.4925,5.1872,1.3218,1.3251,7.6301,Ok,Ok,Clean,Clean,Stable,97.227,84.95,110,Normal,0
253,2020-01-01T07:56:59,1500.68,93041.98,595.15,7.295,18285.17,74.12,88.5,3.56,27.54,40.82,3258.81,97.74,1388.14,77.94,0.5647,0.4487,5.2373,1.3069,1.3773,7.5089,Ok,Ok,Clean,Clean,Stable,93.042,81.13,110,Normal,0
254,2020-01-01T07:58:53,1494.74,94583.24,607.702,7.053,18465.6,75.5,89.92,3.184,29.02,42.74,3281.98,94.56,1471.55,78.84,0.5472,0.4255,5.1377,1.306,1.2731,7.4652,Ok,Ok,Clean,Clean,Stable,94.583,79.74,110,Normal,0
255,2020-01-01T08:00:46,1483.65,90359.0,586.068,7.318,18774.79,73.0,90.87,3.485,28.27,39.56,3116.8,95.55,1484.98,78.44,0.6219,0.5133,5.1203,1.2412,1.3187,7.5354,Ok,Ok,Clean,Clean,Stable,90.359,81.51,110,Normal,0
256,2020-01-01T08:02:40,1483.17,90787.99,592.147,7.148,18141.58,73.38,90.19,3.184,28.72,41.93,3287.8,95.54,1399.59,79.58,0.5334,0.478,5.0216,1.2166,1.4421,7.2513,Ok,Ok,Clean,Clean,Stable,90.788,78.28,110,Normal,0
257,2020-01-01T08:04:33,1490.35,98309.38,637.142,7.251,20318.99,72.5,91.85,3.625,29.5,41.65,3204.21,95.53,1465.93,81.41,0.6105,0.5024,5.6037,1.3995,1.4162,8.1174,Ok,Ok,Clean,Clean,Stable,98.309,88.84,110,Normal,0
258,2020-01-01T08:06:27,1491.06,94439.81,600.981,7.445,18388.37,74.48,91.05,3.347,28.84,41.47,3271.73,97.67,1474.11,76.62,0.5556,0.4992,5.2083,1.4384,1.2161,7.5835,Ok,Ok,Clean,Clean,Stable,94.44,81.74,110,Normal,0
259,2020-01-01T08:08:21,1488.42,95524.02,623.376,7.249,18601.25,73.99,93.58,3.213,29.56,41.39,3360.47,94.6,1368.25,78.04,0.5775,0.4797,4.9838,1.3312,1.3337,7.6561,Ok,Ok,Clean,Clean,Stable,95.524,82.82,110,Normal,0
260,2020-01-01T08:10:14,1487.69,103007.54,663.951,7.375,20257.42,74.71,89.87,3.153,27.58,40.95,3255.26,93.0,1497.27,78.35,0.5861,0.4737,5.4208,1.3744,1.3238,8.0802,Ok,Ok,Clean,Clean,Stable,103.008,90.21,110,Normal,0
261,2020-01-01T08:12:08,1485.38,94093.05,607.563,7.178,18615.79,73.44,89.38,3.488,27.78,40.8,3240.66,95.17,1371.99,78.4,0.547,0.5116,5.0555,1.2604,1.2896,7.3353,Ok,Ok,Clean,Clean,Stable,94.093,80.15,110,Normal,0
262,2020-01-01T08:14:01,1485.99,97382.65,623.472,7.321,19536.61,75.08,92.72,3.15,28.66,40.79,3120.74,95.17,1512.16,78.63,0.5924,0.4921,5.2767,1.339,1.3408,7.7692,Ok,Ok,Clean,Clean,Stable,97.383,85.31,110,Normal,0
263,2020-01-01T08:15:55,1494.04,93027.79,598.996,7.27,18161.38,74.05,88.0,3.101,28.72,39.28,3017.45,95.55,1463.23,78.22,0.6034,0.5083,4.7534,1.3449,1.2752,7.531,Ok,Ok,Clean,Clean,Stable,93.028,79.28,110,Normal,0
264,2020-01-01T08:17:48,1486.81,53694.58,344.299,6.974,8959.32,68.98,77.08,3.425,28.24,36.51,3019.3,99.76,1361.63,68.37,0.4346,0.369,3.4042,1.0357,1.2144,5.0587,Ok,Ok,Clean,Clean,Stable,53.695,34.32,110,Normal,0
265,2020-01-01T08:19:42,1483.46,93238.54,611.53,7.174,18388.91,73.03,88.55,3.297,27.83,40.47,3259.4,98.05,1428.81,76.56,0.5209,0.4813,5.1395,1.3262,1.2708,7.4663,Ok,Ok,Clean,Clean,Stable,93.239,78.51,110,Normal,0
266,2020-01-01T08:21:36,1480.65,97457.42,640.441,7.296,18903.52,73.82,92.15,3.318,29.92,40.74,3293.62,91.85,1510.67,79.44,0.5806,0.4296,5.1469,1.2863,1.3177,7.8927,Ok,Ok,Clean,Clean,Stable,97.457,83.92,110,Normal,0
267,2020-01-01T08:23:29,1487.74,94985.62,618.039,7.274,18586.06,73.0,90.66,3.303,28.6,40.34,3230.58,93.05,1482.54,77.59,0.6001,0.5102,5.0874,1.246,1.3171,7.6085,Ok,Ok,Clean,Clean,Stable,94.986,82.4,110,Normal,0
268,2020-01-01T08:25:23,1478.74,93410.41,603.791,7.309,18375.13,74.9,89.26,3.543,29.17,41.26,3275.95,100.02,1381.47,77.37,0.5715,0.5274,4.909,1.2974,1.4055,7.6542,Ok,Ok,Clean,Clean,Stable,93.41,80.14,110,Normal,0
269,2020-01-01T08:27:16,1486.39,99749.1,658.098,7.365,19697.87,75.22,88.32,3.341,28.59,44.43,3347.9,96.44,1473.16,80.29,0.6057,0.4769,5.288,1.3638,1.396,8.1526,Ok,Ok,Clean,Clean,Stable,99.749,88.44,110,Normal,0
270,2020-01-01T08:29:10,1489.52,96701.11,621.796,7.17,19270.74,73.53,91.94,3.292,28.96,40.95,3273.0,93.82,1493.57,79.23,0.6162,0.5089,5.1487,1.3008,1.2706,8.0837,Ok,Ok,Clean,Clean,Stable,96.701,83.84,110,Normal,0
271,2020-01-01T08:31:03,1483.96,96821.56,624.339,7.284,19034.24,74.55,89.61,3.342,27.51,38.73,3120.03,98.85,1478.76,79.45,0.5462,0.5482,5.042,1.3127,1.3579,7.5516,Ok,Ok,Clean,Clean,Stable,96.822,82.8,110,Normal,0
272,2020-01-01T08:32:57,1481.06,93250.93,594.452,7.185,17995.73,73.43,90.21,3.289,29.97,43.15,3204.71,94.89,1481.01,78.47,0.6051,0.483,5.0388,1.3428,1.2808,7.5541,Ok,Ok,Clean,Clean,Stable,93.251,79.07,110,Normal,0
273,2020-01-01T08:34:51,1479.67,96312.51,623.617,7.245,18671.94,73.53,90.86,3.13,27.44,39.36,3156.82,94.28,1440.27,80.22,0.5689,0.4589,5.3728,1.2583,1.3722,7.519,Ok,Ok,Clean,Clean,Stable,96.313,82.82,110,Normal,0
274,2020-01-01T08:36:44,1487.38,95358.43,601.999,7.113,18174.41,73.55,88.1,3.053,26.89,40.79,3154.76,93.64,1486.06,77.86,0.584,0.4764,5.0129,1.3216,1.3182,7.2231,Ok,Ok,Clean,Clean,Stable,95.358,81.31,110,Normal,0
275,2020-01-01T08:38:38,1497.46,96291.42,610.74,7.253,18811.82,74.17,92.23,3.272,29.11,38.7,3157.34,93.49,1508.1,79.68,0.6375,0.4794,5.2974,1.3742,1.316,7.5109,Ok,Ok,Clean,Clean,Stable,96.291,83.59,110,Normal,0
276,2020-01-01T08:40:31,1498.39,89880.43,577.19,7.363,17949.14,72.54,87.7,3.281,27.93,39.41,3384.7,95.96,1432.99,79.09,0.5505,0.4551,4.9885,1.3464,1.1966,7.1933,Ok,Ok,Clean,Clean,Stable,89.88,77.23,110,Normal,0
277,2020-01-01T08:42:25,1493.88,91227.14,589.91,7.296,18313.05,71.8,92.83,3.315,28.78,42.85,3377.99,93.17,1436.85,76.92,0.509,0.4912,5.1248,1.3659,1.2811,7.5705,Ok,Ok,Clean,Clean,Stable,91.227,79.98,110,Normal,0
278,2020-01-01T08:44:18,1494.55,96065.2,623.368,7.464,18492.06,75.54,89.74,3.175,28.42,42.39,3262.58,95.78,1511.77,80.49,0.5579,0.4756,5.2638,1.3192,1.4095,7.6874,Ok,Ok,Clean,Clean,Stable,96.065,84.58,110,Normal,0
279,2020-01-01T08:46:12,1487.31,93256.32,599.761,7.311,18683.36,77.86,89.83,3.441,28.19,40.36,3189.5,95.6,1375.07,79.29,0.6348,0.5311,5.4296,1.2765,1.15,7.5114,Ok,Ok,Clean,Clean,Stable,93.256,81.6,110,Normal,0
280,2020-01-01T08:48:05,1490.79,98774.41,633.1,7.417,19308.42,73.04,89.46,3.194,28.75,41.05,3216.57,92.57,1539.41,79.93,0.5662,0.4946,5.3155,1.126,1.2745,7.67,Ok,Ok,Clean,Clean,Stable,98.774,84.5,110,Normal,0
281,2020-01-01T08:49:59,1488.48,92645.99,593.243,7.246,18068.89,73.19,90.89,3.601,30.57,43.35,3211.12,95.53,1404.15,78.6,0.6536,0.5467,4.9358,1.3239,1.2379,7.4587,Ok,Ok,Clean,Clean,Stable,92.646,78.51,110,Normal,0
282,2020-01-01T08:51:53,1488.63,98594.94,632.968,7.111,19288.12,77.21,94.83,3.551,29.66,42.1,3157.54,95.12,1421.9,78.86,0.5536,0.5222,5.2603,1.317,1.3644,7.7245,Ok,Ok,Clean,Clean,Stable,98.595,86.98,110,Normal,0
283,2020-01-01T08:53:46,1487.45,91259.0,586.09,7.195,18202.56,74.61,88.51,3.345,29.37,41.92,3187.91,96.02,1525.18,78.19,0.5525,0.4873,4.995,1.2041,1.269,7.0588,Ok,Ok,Clean,Clean,Stable,91.259,79.84,110,Normal,0
284,2020-01-01T08:55:40,1491.76,94406.53,602.672,7.265,18726.73,74.01,91.02,3.302,28.75,41.89,3194.89,95.13,1518.71,78.51,0.5605,0.48,5.0706,1.2692,1.2916,7.5495,Ok,Ok,Clean,Clean,Stable,94.407,80.09,110,Normal,0
285,2020-01-01T08:57:33,1484.0,50347.61,331.415,7.04,8505.97,70.33,78.24,3.523,27.66,37.09,2973.17,102.3,1333.93,68.54,0.3787,0.2881,3.3036,0.9616,0.8735,5.152,Ok,Ok,Clean,Clean,Stable,50.348,31.12,110,Normal,0
286,2020-01-01T08:59:27,1484.76,96131.51,605.991,7.282,18589.48,73.86,94.25,3.201,28.7,43.22,3320.81,96.13,1513.48,78.65,0.5176,0.5387,5.2267,1.4748,1.3086,7.6782,Ok,Ok,Clean,Clean,Stable,96.132,82.97,110,Normal,0
287,2020-01-01T09:01:20,1487.99,97496.37,629.001,7.186,19843.34,75.61,90.66,3.588,28.84,42.62,3376.61,96.12,1447.28,78.78,0.5455,0.5196,5.2738,1.3304,1.3411,7.3989,Ok,Ok,Clean,Clean,Stable,97.496,84.49,110,Normal,0
288,2020-01-01T09:03:14,1485.93,97455.6,623.937,7.217,19576.72,73.38,89.96,3.469,29.12,42.18,3096.99,94.67,1502.08,78.59,0.59,0.5047,5.2228,1.5228,1.3508,8.0163,Ok,Ok,Clean,Clean,Stable,97.456,85.62,110,Normal,0
289,2020-01-01T09:05:08,1482.3,90809.29,589.518,7.322,18303.18,71.63,90.01,3.51,28.72,40.9,3150.44,91.82,1444.68,77.56,0.513,0.5179,5.2115,1.221,1.2867,7.4187,Ok,Ok,Clean,Clean,Stable,90.809,77.67,110,Normal,0
290,2020-01-01T09:07:01,1485.06,94853.12,608.085,7.287,18566.03,74.21,90.86,3.291,29.5,41.04,3483.47,96.4,1484.72,78.92,0.5974,0.4795,5.2594,1.4469,1.3161,7.6289,Ok,Ok,Clean,Clean,Stable,94.853,82.87,110,Normal,0
291,2020-01-01T09:08:55,1489.93,94564.42,608.654,7.336,18726.38,73.26,88.88,3.334,28.28,42.42,3260.14,95.31,1445.67,76.78,0.6047,0.4564,5.1523,1.4677,1.3023,7.6507,Ok,Ok,Clean,Clean,Stable,94.564,82.09,110,Normal,0
292,2020-01-01T09:10:48,1483.39,96045.2,625.363,7.304,19446.91,72.7,90.27,3.492,27.72,41.07,3204.36,92.48,1403.11,80.01,0.5979,0.5249,5.1423,1.4251,1.3708,7.8501,Ok,Ok,Clean,Clean,Stable,96.045,85.26,110,Normal,0
293,2020-01-01T09:12:42,1487.67,96037.81,609.306,7.32,19324.33,75.64,86.81,3.03,29.16,44.45,3260.23,94.37,1488.16,78.43,0.5887,0.4934,5.2502,1.3136,1.375,7.7977,Ok,Ok,Clean,Clean,Stable,96.038,83.71,110,Normal,0
294,2020-01-01T09:14:35,1483.47,98206.01,645.416,7.278,20064.86,75.28,92.32,3.375,27.18,42.94,3315.06,92.94,1423.45,80.16,0.6047,0.5356,5.5162,1.2735,1.3243,8.0038,Ok,Ok,Clean,Clean,Stable,98.206,89.34,110,Normal,0
295,2020-01-01T09:16:29,1483.66,96748.92,624.488,7.41,18750.13,74.94,90.99,3.078,29.84,41.98,3238.69,89.16,1518.64,78.75,0.5693,0.5504,5.1391,1.3061,1.2216,7.3925,Ok,Ok,Clean,Clean,Stable,96.749,83.39,110,Normal,0
296,2020-01-01T09:18:23,1483.75,95720.2,618.616,7.308,19119.25,74.49,91.77,3.315,27.88,39.88,3300.0,96.56,1387.11,78.54,0.5349,0.4983,5.2847,1.3436,1.2336,7.5683,Ok,Ok,Clean,Clean,Stable,95.72,84.53,110,Normal,0
297,2020-01-01T09:20:16,1494.83,94743.69,604.523,7.285,19002.6,73.34,92.38,3.254,29.39,41.79,3204.69,96.16,1472.65,78.49,0.5893,0.5056,5.0535,1.3461,1.2217,8.0645,Ok,Ok,Clean,Clean,Stable,94.744,82.18,110,Normal,0
298,2020-01-01T09:22:10,1477.4,95281.22,612.957,7.452,18917.87,74.66,90.46,3.226,28.92,41.25,3118.06,94.57,1542.0,80.22,0.5925,0.5376,5.084,1.3072,1.4111,7.7319,Ok,Ok,Clean,Clean,Stable,95.281,82.86,110,Normal,0
299,2020-01-01T09:24:03,1490.84,89762.31,575.33,7.271,17609.09,74.14,91.0,3.137,30.14,42.19,3239.87,97.62,1345.24,78.41,0.5473,0.5205,4.8281,1.4152,1.3708,7.4315,Ok,Ok,Clean,Clean,Stable,89.762,76.5,110,Normal,0
300,2020-01-01T09:25:57,1490.68,94338.26,601.563,7.326,18475.17,73.21,92.1,3.539,30.64,42.49,3339.73,93.42,1452.93,80.08,0.5074,0.4816,5.1643,1.2601,1.3054,7.6575,Ok,Ok,Clean,Clean,Stable,94.338,83.38,110,Normal,0
301,2020-01-01T09:27:50,1489.33,101324.21,647.008,7.323,20186.65,74.08,94.28,3.452,29.48,42.89,3444.69,93.08,1538.47,78.44,0.5208,0.5207,5.5539,1.3329,1.3955,7.577,Ok,Ok,Clean,Clean,Stable,101.324,89.73,110,Normal,0
302,2020-01-01T09:29:44,1490.95,96114.89,613.395,7.353,18757.35,75.44,90.39,3.263,30.25,43.85,3105.15,94.69,1438.94,78.75,0.5678,0.5398,5.3591,1.2864,1.3961,7.581,Ok,Ok,Clean,Clean,Stable,96.115,82.15,110,Normal,0
303,2020-01-01T09:31:38,1487.45,90628.54,582.06,7.095,18259.57,72.99,88.48,3.417,29.56,40.16,3089.23,95.07,1373.89,77.6,0.5307,0.5259,5.1091,1.2841,1.3417,7.2678,Ok,Ok,Clean,Clean,Stable,90.629,77.32,110,Normal,0
304,2020-01-01T09:33:31,1492.86,94682.72,603.419,7.315,18792.38,72.92,90.56,3.161,29.75,42.49,3285.37,95.79,1406.06,79.4,0.5328,0.4824,5.2359,1.3111,1.4196,7.6243,Ok,Ok,Clean,Clean,Stable,94.683,82.59,110,Normal,0
305,2020-01-01T09:35:25,1499.16,96034.9,610.237,7.268,18829.56,73.69,92.63,3.208,29.94,40.9,3368.76,98.09,1428.07,79.37,0.5382,0.4787,5.1143,1.3784,1.2983,7.6092,Ok,Ok,Clean,Clean,Stable,96.035,83.42,110,Normal,0
306,2020-01-01T09:37:18,1478.81,95446.75,617.824,7.26,19521.26,75.15,90.05,3.352,28.72,42.2,3298.72,93.48,1457.97,79.09,0.5371,0.4689,5.391,1.3869,1.2753,7.8215,Ok,Ok,Clean,Clean,Stable,95.447,84.44,110,Normal,0
307,2020-01-01T09:39:12,1484.89,94676.27,610.539,7.371,19060.62,74.46,89.07,3.07,29.01,43.86,3201.03,95.61,1454.78,79.17,0.5337,0.4857,5.3067,1.2746,1.3692,7.73,Ok,Ok,Clean,Clean,Stable,94.676,83.95,110,Normal,0
308,2020-01-01T09:41:05,1471.99,98210.37,638.257,7.497,20265.19,74.3,89.26,3.345,29.0,42.69,3311.24,95.03,1448.54,78.78,0.6359,0.5501,5.3285,1.5912,1.421,7.6215,Ok,Ok,Clean,Clean,Stable,98.21,88.36,110,Normal,0
309,2020-01-01T09:42:59,1499.93,93760.3,598.284,7.371,18393.06,74.14,91.36,3.159,29.7,41.51,3359.42,93.08,1528.66,80.33,0.5225,0.5125,5.1552,1.3312,1.2571,7.7182,Ok,Ok,Clean,Clean,Stable,93.76,81.41,110,Normal,0
310,2020-01-01T09:44:53,1490.99,98065.41,634.357,7.315,19120.26,73.19,90.35,2.851,29.1,42.13,3266.24,95.65,1514.97,78.38,0.5257,0.4705,5.0953,1.2777,1.4111,7.8238,Ok,Ok,Clean,Clean,Stable,98.065,84.57,110,Normal,0
311,2020-01-01T09:46:46,1487.12,97692.93,623.266,7.252,19131.85,72.68,89.76,3.335,28.9,41.91,3377.04,94.96,1474.29,80.82,0.5274,0.5056,5.1347,1.3872,1.448,7.7124,Ok,Ok,Clean,Clean,Stable,97.693,86.37,110,Normal,0
312,2020-01-01T09:48:40,1490.86,99803.14,649.967,7.31,19973.22,75.31,91.47,3.356,31.21,44.24,3193.24,94.04,1436.8,81.26,0.6168,0.4987,5.4781,1.3971,1.4897,7.8493,Ok,Ok,Clean,Clean,Stable,99.803,85.9,110,Normal,0
313,2020-01-01T09:50:33,1486.19,91815.8,591.017,7.324,17827.18,75.07,89.63,3.348,29.45,42.33,3077.35,93.07,1440.94,77.52,0.5379,0.4885,5.1897,1.2268,1.3232,7.1645,Ok,Ok,Clean,Clean,Stable,91.816,77.28,110,Normal,0
314,2020-01-01T09:52:27,1485.37,95807.65,614.905,7.328,18799.52,72.41,91.48,3.562,29.69,42.88,3252.84,97.24,1540.9,80.48,0.6216,0.5047,5.2127,1.4332,1.3155,7.5366,Ok,Ok,Clean,Clean,Stable,95.808,83.31,110,Normal,0
315,2020-01-01T09:54:20,1505.0,94888.4,602.624,7.173,19158.38,74.55,90.09,3.416,28.78,40.08,3377.38,92.28,1463.77,78.66,0.5834,0.5437,5.2728,1.3816,1.223,7.6137,Ok,Ok,Clean,Clean,Stable,94.888,84.49,110,Normal,0
316,2020-01-01T09:56:14,1486.36,95574.63,615.536,7.197,18430.04,73.57,89.08,3.484,29.35,40.8,3224.63,93.21,1551.51,79.38,0.5804,0.4495,4.9879,1.2527,1.4076,7.8544,Ok,Ok,Clean,Clean,Stable,95.575,82.11,110,Normal,0
317,2020-01-01T09:58:08,1494.92,101211.21,635.912,7.381,19785.1,73.5,92.48,3.594,28.17,41.75,3344.83,93.23,1463.59,79.84,0.6184,0.5333,5.4807,1.4239,1.3687,7.9375,Ok,Ok,Clean,Clean,Stable,101.211,89.63,110,Normal,0
318,2020-01-01T10:00:01,1489.0,97357.38,617.478,7.297,19114.45,74.13,91.41,3.175,29.74,43.14,3139.18,98.07,1531.61,80.01,0.5767,0.4941,5.3016,1.2359,1.319,7.6978,Ok,Ok,Clean,Clean,Stable,97.357,84.76,110,Normal,0
319,2020-01-01T10:01:55,1472.33,97180.47,627.874,7.207,19147.02,72.08,91.32,3.188,29.59,44.15,3277.64,94.45,1482.16,81.91,0.5343,0.5273,5.201,1.2164,1.3273,7.5428,Ok,Ok,Clean,Clean,Stable,97.18,83.86,110,Normal,0
320,2020-01-01T10:03:48,1487.11,94607.54,608.638,7.257,18917.33,73.85,94.21,3.223,29.29,39.8,3242.37,94.54,1442.8,79.01,0.5609,0.509,5.0772,1.3554,1.362,7.6494,Ok,Ok,Clean,Clean,Stable,94.608,83.02,110,Normal,0
321,2020-01-01T10:05:42,1489.38,98110.69,632.36,7.384,19558.6,73.78,89.27,3.316,29.37,42.22,3375.94,95.02,1462.59,79.13,0.4984,0.467,5.3084,1.3438,1.2563,7.7535,Ok,Ok,Clean,Clean,Stable,98.111,84.92,110,Normal,0
322,2020-01-01T10:07:35,1491.2,94129.7,604.362,7.449,18709.51,73.1,90.61,3.117,29.09,41.64,3156.18,94.79,1367.23,77.81,0.5458,0.5009,5.2924,1.277,1.3949,7.6923,Ok,Ok,Clean,Clean,Stable,94.13,83.38,110,Normal,0
323,2020-01-01T10:09:29,1487.14,88956.6,556.268,7.242,17247.06,72.41,91.54,3.31,29.4,42.16,3308.94,99.52,1470.71,78.87,0.5539,0.4841,5.0246,1.2152,1.2432,7.3486,Ok,Ok,Clean,Clean,Stable,88.957,75.5,110,Normal,0
